Export permit no,Valid from,Valid to,Season,Export date,Country exported to,Permit serial number,SumOfWhole frozen WCRL ECRL exported,SumOfWhole live WCRL ECRL exported,SumOfTails exported WCRL ECRL
1710435,18-Dec-17,17-Mar-18,2017-2018,21-Dec-17,Italy,7856,0,180,0
1710435,18-Dec-17,17-Mar-18,2017-2018,21-Dec-17,Italy,7857,0,140,0
1710435,18-Dec-17,17-Mar-18,2017-2018,21-Dec-17,Taiwan,7858,0,180,0
1710435,18-Dec-17,17-Mar-18,2017-2018,21-Dec-17,Taiwan,7860,0,200,0
1710435,18-Dec-17,17-Mar-18,2017-2018,10-Jan-18,Taiwan,7861,0,350,0
1710435,18-Dec-17,17-Mar-18,2017-2018,24-Jan-18,China,7862,0,200,0
1710435,18-Dec-17,17-Mar-18,2017-2018,07-Feb-18,Hong Kong,7863,0,350,0
1710435,18-Dec-17,17-Mar-18,2017-2018,08-Feb-18,China,7864,0,520,0
1710435,18-Dec-17,17-Mar-18,2017-2018,13-Feb-18,China,7865,0,170,0
1710435,18-Dec-17,17-Mar-18,2017-2018,10-Mar-18,China,9368,0,400,0
1710435,18-Dec-17,17-Mar-18,2017-2018,10-Mar-18,China,9369,0,160,0
1710436,19-Dec-17,18-Mar-18,2017-2018,27-Dec-17,Japan,7924,0,400,0
1710436,19-Dec-17,18-Mar-18,2017-2018,28-Dec-17,China,7925,0,300,0
1710436,19-Dec-17,18-Mar-18,2017-2018,28-Dec-17,China,7926,0,190,0
1710436,19-Dec-17,18-Mar-18,2017-2018,28-Dec-17,China,7927,0,420,0
1710436,19-Dec-17,18-Mar-18,2017-2018,03-Jan-18,"Hanoi, Vietnam",7928,0,700,0
1710436,19-Dec-17,18-Mar-18,2017-2018,04-Jan-18,China,7929,0,650,0
1710436,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,China,7930,0,250,0
1710436,19-Dec-17,18-Mar-18,2017-2018,09-Jan-18,China,7931,0,700,0
1710436,19-Dec-17,18-Mar-18,2017-2018,10-Jan-18,China,7933,0,250,0
1710436,19-Dec-17,18-Mar-18,2017-2018,10-Jan-18,Vietnam,7932,0,700,0
1710436,19-Dec-17,18-Mar-18,2017-2018,12-Jan-18,China,7934,0,100,0
1710436,19-Dec-17,18-Mar-18,2017-2018,16-Jan-18,China,7935,0,330,0
1710436,19-Dec-17,18-Mar-18,2017-2018,22-Jan-18,China,7936,0,900,0
1710436,19-Dec-17,18-Mar-18,2017-2018,22-Jan-18,China,7937,0,200,0
1710436,19-Dec-17,18-Mar-18,2017-2018,23-Jan-18,Vietnam,7938,0,200,0
1710436,19-Dec-17,18-Mar-18,2017-2018,26-Jan-18,China,7939,0,200,0
1710436,19-Dec-17,18-Mar-18,2017-2018,12-Mar-18,Hong Kong,7941,0,700,0
1710436,19-Dec-17,18-Mar-18,2017-2018,12-Mar-18,hong kong,7942,0,430,0
1710436,19-Dec-17,18-Mar-18,2017-2018,18-Mar-18,China,7940,0,700,0
1710448,18-Dec-17,17-Mar-18,2017-2018,22-Dec-17,"Hong Kong, China",7849,0,560,0
1710448,18-Dec-17,17-Mar-18,2017-2018,23-Dec-17,"Hong Kong, China",7852,0,630,0
1710448,18-Dec-17,17-Mar-18,2017-2018,24-Dec-17,"Hong Kong, China",7851,0,43,0
1710448,18-Dec-17,17-Mar-18,2017-2018,29-Dec-17,China,7853,0,256,0
1710448,18-Dec-17,17-Mar-18,2017-2018,29-Dec-17,"Shanghai, China",7854,0,400,0
1710448,18-Dec-17,17-Mar-18,2017-2018,06-Jan-18,"Hong Kong, China",7855,0,527,0
1710448,18-Dec-17,17-Mar-18,2017-2018,07-Jan-18,"Hong Kong, China",7850,0,436,0
1710448,18-Dec-17,17-Mar-18,2017-2018,11-Jan-18,"Hong Kong, China",7848,0,770,0
1710448,18-Dec-17,17-Mar-18,2017-2018,10-Feb-18,"Hong Kong, China",8411,0,300,0
1710475,18-Dec-17,17-Mar-18,2017-2018,03-Jan-18,Japan,7835,0,400,0
1710475,18-Dec-17,17-Mar-18,2017-2018,03-Jan-18,Japan,7836,0,200,0
1710475,18-Dec-17,17-Mar-18,2017-2018,03-Jan-18,Japan,7837,0,150,0
1710475,18-Dec-17,17-Mar-18,2017-2018,04-Jan-18,Japan,7838,0,150,0
1710475,18-Dec-17,17-Mar-18,2017-2018,10-Jan-18,Japan,7839,0,250,0
1710475,18-Dec-17,17-Mar-18,2017-2018,10-Jan-18,Japan,7840,0,200,0
1710475,18-Dec-17,17-Mar-18,2017-2018,10-Jan-18,Japan,7841,0,100,0
1710475,18-Dec-17,17-Mar-18,2017-2018,16-Jan-18,China,7842,0,450,0
1710475,18-Dec-17,17-Mar-18,2017-2018,16-Jan-18,China,7843,0,500,0
1710475,18-Dec-17,17-Mar-18,2017-2018,17-Jan-18,China,7844,0,200,0
1710475,18-Dec-17,17-Mar-18,2017-2018,17-Jan-18,Japan,7845,0,150,0
1710475,18-Dec-17,17-Mar-18,2017-2018,18-Jan-18,Japan,7846,0,150,0
1710475,18-Dec-17,17-Mar-18,2017-2018,13-Feb-18,Japan,7847,0,150,0
1710475,18-Dec-17,17-Mar-18,2017-2018,14-Feb-18,Japan,9221,0,250,0
1710475,18-Dec-17,17-Mar-18,2017-2018,15-Feb-18,Japan,9222,0,200,0
1710475,18-Dec-17,17-Mar-18,2017-2018,20-Feb-18,Japan,9223,0,200,0
1710475,18-Dec-17,17-Mar-18,2017-2018,21-Feb-18,Japan,9224,0,300,0
1710475,18-Dec-17,17-Mar-18,2017-2018,22-Feb-18,China,9225,0,500,0
1710475,18-Dec-17,17-Mar-18,2017-2018,26-Feb-18,Japan,9226,0,250,0
1710475,18-Dec-17,17-Mar-18,2017-2018,05-Mar-18,Japan,9228,0,250,0
1710475,18-Dec-17,17-Mar-18,2017-2018,27-Mar-18,Japan,9227,0,250,0
1710480,14-Feb-18,13-May-18,2017-2018,17-Feb-18,China,9411,0,320,0
1710480,14-Feb-18,13-May-18,2017-2018,17-Feb-18,China,9412,0,600,0
1710480,14-Feb-18,13-May-18,2017-2018,17-Feb-18,China,9413,0,400,0
1710480,14-Feb-18,13-May-18,2017-2018,17-Feb-18,China,9414,0,400,0
1710481,19-Dec-17,18-Mar-18,2017-2018,08-Jan-18,"Shanghai, China",7917,0,270,0
1710481,19-Dec-17,18-Mar-18,2017-2018,08-Jan-18,"Shanghai, China",7918,0,280,0
1710481,19-Dec-17,18-Mar-18,2017-2018,08-Jan-18,"Shanghai, China",7919,0,430,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,"Beijing, China",7908,0,350,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,"Beijing, China",7912,0,250,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,Hong Kong,7907,0,770,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,Hong Kong,7909,0,350,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,"Shanghai, China",7910,0,600,0
1710482,19-Dec-17,18-Mar-18,2017-2018,05-Jan-18,"Shanghai, China",7911,0,400,0
1710482,19-Dec-17,18-Mar-18,2017-2018,07-Jan-18,"Shanghai, China",7913,0,350,0
1710482,19-Dec-17,18-Mar-18,2017-2018,07-Jan-18,"Shanghai, China",7914,0,560,0
1710482,19-Dec-17,18-Mar-18,2017-2018,07-Jan-18,"Shanghai, China",7915,0,300,0
1710482,19-Dec-17,18-Mar-18,2017-2018,07-Jan-18,"Shanghai, China",7916,0,300,0
1710483,24-Jan-18,23-Apr-18,2017-2018,05-Apr-18,China,8840,0,770,0
1710483,24-Jan-18,23-Apr-18,2017-2018,05-Apr-18,China,8841,0,450,0
1710483,24-Jan-18,23-Apr-18,2017-2018,06-Apr-18,China,8842,0,250,0
1710483,24-Jan-18,23-Apr-18,2017-2018,08-Apr-18,China,8843,0,131.39,0
1710484,19-Dec-17,18-Jan-18,2017-2018,10-Jan-18,"Beijing, China",7903,0,770,0
1710484,19-Dec-17,18-Jan-18,2017-2018,11-Jan-18,"Beijing, China",7904,0,420,0
1710484,19-Dec-17,18-Jan-18,2017-2018,11-Jan-18,Hong Kong,7905,0,280,0
1710484,19-Dec-17,18-Jan-18,2017-2018,27-Feb-18,China,7906,0,200,0
1710491,15-Dec-17,14-Mar-18,2017-2018,09-Jan-18,China,7807,0,700,0
1710491,15-Dec-17,14-Mar-18,2017-2018,09-Jan-18,China,7808,0,600,0
1710491,15-Dec-17,14-Mar-18,2017-2018,09-Jan-18,China,7809,0,400,0
1710491,15-Dec-17,14-Mar-18,2017-2018,09-Jan-18,China,7810,0,280,0
1710491,15-Dec-17,14-Mar-18,2017-2018,09-Jan-18,China,7811,0,400,0
1710491,15-Dec-17,14-Mar-18,2017-2018,11-Jan-18,China,7812,0,500,0
1710491,15-Dec-17,14-Mar-18,2017-2018,12-Jan-18,China,7813,0,340,0
1710491,15-Dec-17,14-Mar-18,2017-2018,12-Jan-18,China,7814,0,280,0
1710491,15-Dec-17,14-Mar-18,2017-2018,13-Jan-18,China,7815,0,350,0
1710491,15-Dec-17,14-Mar-18,2017-2018,13-Jan-18,China,7816,0,400,0
1710491,15-Dec-17,14-Mar-18,2017-2018,13-Jan-18,China,7817,0,300,0
1710491,15-Dec-17,14-Mar-18,2017-2018,15-Jan-18,China,7818,0,560,0
1710491,15-Dec-17,14-Mar-18,2017-2018,15-Jan-18,China,7819,0,400,0
1710491,15-Dec-17,14-Mar-18,2017-2018,15-Jan-18,China,7820,0,420,0
1710491,15-Dec-17,14-Mar-18,2017-2018,15-Jan-18,China,7821,0,550,0
1710491,15-Dec-17,14-Mar-18,2017-2018,15-Jan-18,China,7822,0,350,0
1710495,15-Dec-17,14-Mar-18,2017-2018,17-Feb-18,"Hanoi, Vietnam",7802,0,735,0
1710495,15-Dec-17,14-Mar-18,2017-2018,21-Feb-18,"Shanghai, China",7803,0,375,0
1710495,15-Dec-17,14-Mar-18,2017-2018,05-Mar-18,China,7804,0,141.12,0
1710495,15-Dec-17,14-Mar-18,2017-2018,06-Mar-18,"Beijing, China",7805,0,3.75,0
1710495,15-Dec-17,14-Mar-18,2017-2018,13-Mar-18,"Shanghai, China",7806,0,270.64,0
1710501,13-Dec-17,12-Mar-18,2017-2018,21-Dec-17,China,7620,0,400,0
1710501,13-Dec-17,12-Mar-18,2017-2018,21-Dec-17,"Hong Kong, China",7621,0,280,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,China,8018,0,50,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,France,8014,0,370,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,France,8015,0,110,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,Italy,8016,0,180,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,Italy,8017,0,90,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,Italy,8019,0,120,0
1710580,19-Dec-17,18-Mar-18,2017-2018,15-Jan-18,Japan,8020,0,50,0
1710580,19-Dec-17,18-Mar-18,2017-2018,07-Feb-18,"Hong Kong, China",8021,0,700,0
1710580,19-Dec-17,18-Mar-18,2017-2018,19-Feb-18,China,8022,0,150,0
1710580,19-Dec-17,18-Mar-18,2017-2018,13-Mar-18,Italy,8023,0,102,0
1710595,19-Dec-17,12-Mar-18,2017-2018,13-Jan-18,China,7961,0,400,0
1710595,19-Dec-17,12-Mar-18,2017-2018,13-Jan-18,"Hong Kong, China",7960,0,420,0
